,ci_name,location_full
5116,WAP526B,EUROPE/FRANCE/BEINHEIM
5117,WAP526C,EUROPE/FRANCE/BEINHEIM
5118,WAP526D,EUROPE/FRANCE/BEINHEIM
5119,WAP526E,EUROPE/FRANCE/BEINHEIM
5120,WAP527A,EUROPE/FRANCE/BEINHEIM
5121,WAP528A,EUROPE/FRANCE/BEINHEIM
5122,WAP528B,EUROPE/FRANCE/BEINHEIM
5123,WAP600A,EUROPE/ITALY/CASSANO SPINOLA/ZUCCHERI/GLUCOSERIA
5124,WAP600B,EUROPE/ITALY/CASSANO SPINOLA/UFFICI VECCHI/LABORATORIO CENTRALE
5125,WAP600B-1,EUROPE/ITALY/CASSANO SPINOLA
5126,WAP600C,EUROPE/ITALY/CASSANO SPINOLA/UFFICI VECCHI/LABORATORIO CENTRALE
5127,WAP600D,EUROPE/ITALY/CASSANO SPINOLA
5128,WAP600E,EUROPE/ITALY/CASSANO SPINOLA
5129,WAP600F,EUROPE/ITALY/CASSANO SPINOLA
5130,WAP600G,EUROPE/ITALY/CASSANO SPINOLA
5131,WAP601A,EUROPE/ITALY/CASSANO SPINOLA
5132,WAP601B,EUROPE/ITALY/CASSANO SPINOLA
5133,WAP601C,EUROPE/ITALY/CASSANO SPINOLA
5134,WAP601D,EUROPE/ITALY/CASSANO SPINOLA
5135,WAP601E,EUROPE/ITALY/CASSANO SPINOLA
5136,WAP601F,EUROPE/ITALY/CASSANO SPINOLA
5137,WAP601G,EUROPE/ITALY/CASSANO SPINOLA
5138,WAP601H,EUROPE/ITALY/CASSANO SPINOLA
5139,WAP601I,EUROPE/ITALY/CASSANO SPINOLA
5140,WAP602A,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO SCORTE VARIE
5141,WAP602B,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO SCORTE VARIE
5142,WAP602B-1,EUROPE/ITALY/CASSANO SPINOLA
5143,WAP602C,EUROPE/ITALY/CASSANO SPINOLA
5144,WAP602C-1,EUROPE/ITALY/CASSANO SPINOLA
5145,WAP602D,EUROPE/ITALY/CASSANO SPINOLA
5146,WAP602F,EUROPE/ITALY/CASSANO SPINOLA
5147,WAP602G,EUROPE/ITALY/CASSANO SPINOLA
5148,WAP602H,EUROPE/ITALY/CASSANO SPINOLA
5149,WAP602I,EUROPE/ITALY/CASSANO SPINOLA
5150,WAP602J,EUROPE/ITALY/CASSANO SPINOLA
5151,WAP602K,EUROPE/ITALY/CASSANO SPINOLA
5152,WAP602L,EUROPE/ITALY/CASSANO SPINOLA
5153,WAP602X-SPARE3,EUROPE/ITALY/CASSANO SPINOLA/STOCK ITALIE
5154,WAP603A,EUROPE/ITALY/CASSANO SPINOLA/AMIDERIA/M4
5155,WAP603B,EUROPE/ITALY/CASSANO SPINOLA/AMIDERIA/M4
5156,WAP603C,EUROPE/ITALY/CASSANO SPINOLA/AMIDERIA/M4
5157,WAP603D,EUROPE/ITALY/CASSANO SPINOLA/AMIDERIA/SECCA
5158,WAP603E,EUROPE/ITALY/CASSANO SPINOLA/Insaccaggio 10 Ton
5159,WAP603F,EUROPE/ITALY/CASSANO SPINOLA/AMIDERIA/SECCA
5160,WAP603G,EUROPE/ITALY/CASSANO SPINOLA/AMIDERIA
5161,WAP603H,EUROPE/ITALY/CASSANO SPINOLA
5162,WAP604A,EUROPE/ITALY/CASSANO SPINOLA/AMIDERIA/UMIDA
5163,WAP604B,EUROPE/ITALY/CASSANO SPINOLA/AMIDERIA/UMIDA
5164,WAP604C,EUROPE/ITALY/CASSANO SPINOLA
5165,WAP604D,EUROPE/ITALY/CASSANO SPINOLA
5166,WAP604E,EUROPE/ITALY/CASSANO SPINOLA
5167,WAP604F,EUROPE/ITALY/CASSANO SPINOLA
5168,WAP604G,EUROPE/ITALY/CASSANO SPINOLA
5169,WAP604H,EUROPE/ITALY/CASSANO SPINOLA
5170,WAP605A,EUROPE/ITALY/CASSANO SPINOLA
5171,WAP605B,EUROPE/ITALY/CASSANO SPINOLA
5172,WAP605C,EUROPE/ITALY/CASSANO SPINOLA
5173,WAP606A,EUROPE/ITALY/CASSANO SPINOLA
5174,WAP606B,EUROPE/ITALY/CASSANO SPINOLA
5175,WAP606C,EUROPE/ITALY/CASSANO SPINOLA
5176,WAP606D,EUROPE/ITALY/CASSANO SPINOLA
5177,WAP607A,EUROPE/ITALY/CASSANO SPINOLA
5178,WAP607B,EUROPE/ITALY/CASSANO SPINOLA
5179,WAP607C,EUROPE/ITALY/CASSANO SPINOLA
5180,WAP608A,EUROPE/ITALY/CASSANO SPINOLA
5181,WAP608B,EUROPE/ITALY/CASSANO SPINOLA
5182,WAP608C,EUROPE/ITALY/CASSANO SPINOLA
5183,WAP608D,EUROPE/ITALY/CASSANO SPINOLA
5184,WAP608E,EUROPE/ITALY/CASSANO SPINOLA
5185,WAP608F,EUROPE/ITALY/CASSANO SPINOLA
5186,WAP609A,EUROPE/ITALY/CASSANO SPINOLA
5187,WAP609B,EUROPE/ITALY/CASSANO SPINOLA
5188,WAP610A,EUROPE/ITALY/CASSANO SPINOLA
5189,WAP610B,EUROPE/ITALY/CASSANO SPINOLA
5190,WAP611A,EUROPE/ITALY/CASSANO SPINOLA
5191,WAP611B,EUROPE/ITALY/CASSANO SPINOLA
5192,WAP611C,EUROPE/ITALY/CASSANO SPINOLA
5193,WAP611D,EUROPE/ITALY/CASSANO SPINOLA
5194,WAP611E,EUROPE/ITALY/CASSANO SPINOLA
5195,WAP611F,EUROPE/ITALY/CASSANO SPINOLA
5196,WAP612A,EUROPE/ITALY/CASSANO SPINOLA
5197,WAP614A,EUROPE/ITALY/CASSANO SPINOLA
5198,WAP614B,EUROPE/ITALY/CASSANO SPINOLA
5199,WAP618A,EUROPE/ITALY/CASSANO SPINOLA
5200,WAP618B,EUROPE/ITALY/CASSANO SPINOLA
5201,WAP618C,EUROPE/ITALY/CASSANO SPINOLA
5202,WAP619A,EUROPE/ITALY/CASSANO SPINOLA
5203,WAP619B,EUROPE/ITALY/CASSANO SPINOLA
5204,WAP620A,EUROPE/ITALY/CASSANO SPINOLA
5205,WAP620B,EUROPE/ITALY/CASSANO SPINOLA
5206,WAP620C,EUROPE/ITALY/CASSANO SPINOLA
5207,WAP620D,EUROPE/ITALY/CASSANO SPINOLA
5208,WAP620E,EUROPE/ITALY/CASSANO SPINOLA
5209,WAP620F,EUROPE/ITALY/CASSANO SPINOLA
5210,WAP620G,EUROPE/ITALY/CASSANO SPINOLA
5211,WAP620H,EUROPE/ITALY/CASSANO SPINOLA
5212,WAP620I,EUROPE/ITALY/CASSANO SPINOLA
5213,WAP620L,EUROPE/ITALY/CASSANO SPINOLA
5214,WAP621A,EUROPE/ITALY/CASSANO SPINOLA
5215,WAP621B,EUROPE/ITALY/CASSANO SPINOLA
5216,WAP621C,EUROPE/ITALY/CASSANO SPINOLA
5217,WAP622A,EUROPE/ITALY/CASSANO SPINOLA
5218,WAP622B,EUROPE/ITALY/CASSANO SPINOLA
5219,WAP622C,EUROPE/ITALY/CASSANO SPINOLA
5220,WAP622D,EUROPE/ITALY/CASSANO SPINOLA
5221,WAP623A,EUROPE/ITALY/CASSANO SPINOLA
5222,WAP623B,EUROPE/ITALY/CASSANO SPINOLA
5223,WAP624A,EUROPE/ITALY/CASSANO SPINOLA
5224,WAP624B,EUROPE/ITALY/CASSANO SPINOLA
5225,WAP626A,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/CORRIDOIO3
5226,WAP626B,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/CORRIDOIO4
5227,WAP626C,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/CORRIDOIO4
5228,WAP626D,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/CORRIDOIO4
5229,WAP626E,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/CORRIDOIO4
5230,WAP627A,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/CORRIDOIO1
5231,WAP627B,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/CORRIDOIO1
5232,WAP627C,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/CORRIDOIO1
5233,WAP627D,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/AREA3
5234,WAP627E,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/AREA5
5235,WAP627F,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/CORRIDOIO2
5236,WAP627G,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/CORRIDOIO2
5237,WAP627H,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/CORRIDOIO2
5238,WAP627L,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/AREA3
5239,WAP628A,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/CORRIDOIO3
5240,WAP628B,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/CORRIDOIO3
5241,WAP628C,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/CORRIDOIO3
5242,WAP628D,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/CORRIDOIO3
5243,WAP628E,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/AREA5
5244,WAP628F,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/CORRIDOIO3
5245,WAP629A,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/AREA1
5246,WAP629B,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/AREA2
5247,WAP629C,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/AREA1
5248,WAP629D,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/AREA4
5249,WAP629E,EUROPE/ITALY/CASSANO SPINOLA/MAGAZZINO BIAVA/AREA1
5250,WAP751A,EUROPE/GERMANY/FRANKFURT
5251,WAP751B,EUROPE/GERMANY/FRANKFURT
5252,WAP751C,EUROPE/GERMANY/FRANKFURT
5253,WAP751D,EUROPE/GERMANY/FRANKFURT
5254,WAP751E,EUROPE/GERMANY/FRANKFURT
5255,WAP751F,EUROPE/GERMANY/FRANKFURT
5256,WAP751G,EUROPE/GERMANY/FRANKFURT
5257,WAP751H,EUROPE/GERMANY/FRANKFURT
5258,WAP800A,AMERICA/USA/KEOKUK/SECURITY CENTER Building 135
5259,WAP805A,AMERICA/USA/KEOKUK/PLANT OFFICES
5260,WAP805B,AMERICA/USA/KEOKUK/PLANT OFFICES
5261,WAP805C,AMERICA/USA/KEOKUK/PLANT OFFICES
5262,WAP805D,AMERICA/USA/KEOKUK/PLANT OFFICES
5263,WAP805E,AMERICA/USA/KEOKUK/PLANT OFFICES
5264,WAP805F,AMERICA/USA/KEOKUK/PLANT OFFICES
5265,WAP805G,AMERICA/USA/KEOKUK/PLANT OFFICES
5266,WAP805H,AMERICA/USA/KEOKUK/PLANT OFFICES
5267,WAP805I,AMERICA/USA/KEOKUK/PLANT OFFICES
5268,WAP805J,AMERICA/USA/KEOKUK/PLANT OFFICES
5269,WAP805K,AMERICA/USA/KEOKUK/PLANT OFFICES
5270,WAP806A,AMERICA/USA/KEOKUK/HIGH FRUCTOSE CORN SYRUP REF C/2FL
5271,WAP806B,AMERICA/USA/KEOKUK/HIGH FRUCTOSE CORN SYRUP REF C
5272,WAP807A,AMERICA/USA/KEOKUK/REF 'F' PURIFICATION BUILDING
5273,WAP808A,AMERICA/USA/KEOKUK/MAINTENANCE ELECTRIC-INSTRUMEN
5274,WAP809A,AMERICA/USA/KEOKUK/STOREROOM & MAINTENANCE SHOPS
5275,WAP809B,AMERICA/USA/KEOKUK/STOREROOM & MAINTENANCE SHOPS
5276,WAP809C,AMERICA/USA/KEOKUK/STOREROOM & MAINTENANCE SHOPS
5277,WAP809D,AMERICA/USA/KEOKUK/STOREROOM & MAINTENANCE SHOPS
5278,WAP809E,AMERICA/USA/KEOKUK/STOREROOM & MAINTENANCE SHOPS
5279,WAP809F,AMERICA/USA/KEOKUK/STOREROOM & MAINTENANCE SHOPS
5280,WAP810A,AMERICA/USA/KEOKUK/LABORATORY/2FL
5281,WAP810B,AMERICA/USA/KEOKUK/LABORATORY/2FL
5282,WAP812A,AMERICA/USA/KEOKUK/REF 'A' CONTROL CENTER
5283,WAP814A,AMERICA/USA/KEOKUK/REF 'D'/3FL
5284,WAP814B,AMERICA/USA/KEOKUK/REF 'D'/3FL
5285,WAP815A,AMERICA/USA/KEOKUK/SHIPPING OFFICE
5286,WAP817A,AMERICA/USA/KEOKUK/SAFETY SANITATION HR TIM OFFIC
5287,WAP817B,AMERICA/USA/KEOKUK/SAFETY SANITATION HR TIM OFFIC
5288,WAP821A,AMERICA/USA/KEOKUK/COGEN DEMIN-RO BUILDING
5289,WAP828A,AMERICA/USA/KEOKUK/SAFETY TRAINING
5290,WAP829A,AMERICA/USA/KEOKUK/TEMP OFFICE TRAILER
5291,WAP831A,AMERICA/USA/KEOKUK/CFB BOILER
5292,WAP842A,AMERICA/USA/KEOKUK/SAFETY SANITATION HR TIM OFFIC
5293,WAP845A,AMERICA/USA/KEOKUK/REF 'F' PURIFICATION BUILDING
5294,WAP855A,AMERICA/USA/GURNEE/GURNEE IL 60031/OFFICE
5295,WAP855B,AMERICA/USA/GURNEE/GURNEE IL 60031/OFFICE
5296,WAP855C,AMERICA/USA/GURNEE/GURNEE IL 60031/OFFICE
5297,WAP855D,AMERICA/USA/GURNEE/GURNEE IL 60031/OFFICE
5298,WAP855E,AMERICA/USA/GURNEE/GURNEE IL 60031/OFFICE
5299,WAP855F,AMERICA/USA/GURNEE/GURNEE IL 60031/OFFICE
5300,WAP857A,AMERICA/USA/GURNEE/GURNEE IL 60031/PLANT/[Engineering Rack 857]
5301,WAP857B,AMERICA/USA/GURNEE/GURNEE IL 60031/PLANT/[Engineering Rack 857]
5302,WAP912A,EUROPE/FRANCE/MERVILLE
5303,WAP912B,EUROPE/FRANCE/MERVILLE
5304,WAP912C,EUROPE/FRANCE/MERVILLE
5305,WAP912D,EUROPE/FRANCE/MERVILLE
5306,WAP926A,EUROPE/FRANCE/LILLE
5307,WAP926B,EUROPE/FRANCE/LILLE
5308,WAP926C,EUROPE/FRANCE/LILLE
5309,WAP926D,EUROPE/FRANCE/LILLE
5310,WAP931A,EUROPE/THE NETHERLANDS/HORST
5311,WAP931B,EUROPE/THE NETHERLANDS/HORST
5312,WAP931C,EUROPE/THE NETHERLANDS/HORST
5313,WAP945A,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+6
5314,WAP945AA,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+2
5315,WAP945AB,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+2
5316,WAP945AC,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+2
5317,WAP945AD,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+6
5318,WAP945AE,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+1
5319,WAP945AF,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+1
5320,WAP945AG,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+1
5321,WAP945AH,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+1
5322,WAP945AJ,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+1
5323,WAP945AK,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+1
5324,WAP945B,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+6
5325,WAP945C,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+6
5326,WAP945D,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+6
5327,WAP945E,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+6
5328,WAP945F,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+6
5329,WAP945G,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+5
5330,WAP945H,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+5
5331,WAP945I,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+5
5332,WAP945J,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+5
5333,WAP945K,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+5
5334,WAP945L,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+5
5335,WAP945M,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+4
5336,WAP945N,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+4
5337,WAP945O,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+4
5338,WAP945P,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+4
5339,WAP945Q,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+4
5340,WAP945R,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+4
5341,WAP945S,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+3
5342,WAP945T,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+3
5343,WAP945U,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+3
5344,WAP945V,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+3
5345,WAP945W,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+3
5346,WAP945X,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+3
5347,WAP945Y,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+2
5348,WAP945Z,EUROPE/FRANCE/LA MADELEINE/DOUMER/R+2
5349,WAP946A,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+9
5350,WAP946AB,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+6
5351,WAP946AC,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+6
5352,WAP946AD,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+6
5353,WAP946AE,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+6
5354,WAP946AF,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+6
5355,WAP946AG,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+5
5356,WAP946AH,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+5
5357,WAP946AI,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+5
5358,WAP946AJ,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+5
5359,WAP946AK,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+5
5360,WAP946AL,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+5
5361,WAP946AM,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+5
5362,WAP946AN,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+4
5363,WAP946AO,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+4
5364,WAP946AP,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+4
5365,WAP946AQ,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+4
5366,WAP946AR,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+4
5367,WAP946AS,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+4
5368,WAP946AT,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+3
5369,WAP946AU,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+3
5370,WAP946AV,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+3
5371,WAP946AW,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+3
5372,WAP946AX,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+3
5373,WAP946AY,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+3
5374,WAP946AZ,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+2
5375,WAP946B,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+9
5376,WAP946BA,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+2
5377,WAP946BB,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+2
5378,WAP946BC,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+2
5379,WAP946BD,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+2
5380,WAP946BE,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+2
5381,WAP946BF,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+2
5382,WAP946BG,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+1
5383,WAP946BH,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+1
5384,WAP946BI,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+1
5385,WAP946BJ,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+1
5386,WAP946BK,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+1
5387,WAP946BL,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+1
5388,WAP946BM,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R0
5389,WAP946BN,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R0
5390,WAP946BO,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R0
5391,WAP946C,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+9
5392,WAP946D,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+9
5393,WAP946E,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+9
5394,WAP946F,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+9
5395,WAP946G,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+8
5396,WAP946H,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+8
5397,WAP946I,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+8
5398,WAP946J,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+8
5399,WAP946L,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+8
5400,WAP946M,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+8
5401,WAP946N,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+8
5402,WAP946O,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+7
5403,WAP946P,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+7
5404,WAP946Q,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+7
5405,WAP946R,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+7
5406,WAP946S,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+7
5407,WAP946T,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+7
5408,WAP946U,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+7
5409,WAP946V,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+7
5410,WAP946W,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+7
5411,WAP946X,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+6
5412,WAP946Y,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+6
5413,WAP946Z,EUROPE/FRANCE/LA MADELEINE/REPUBLIQUE/R+6
5414,WAP950A,EUROPE/FRANCE/PARIS ST DENIS
5415,WAP950B,EUROPE/FRANCE/PARIS ST DENIS
5416,WAP950C,EUROPE/FRANCE/PARIS ST DENIS
5417,WAP950D,EUROPE/FRANCE/PARIS ST DENIS
5418,WAP950E,EUROPE/FRANCE/PARIS ST DENIS
5419,WAP960A,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5420,WAP960B,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5421,WAP960Z,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5422,WAP961A,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5423,WAP961B,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5424,WAP961C,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5425,WAP961D,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5426,WAP961L,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5427,WAP961M,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5428,WAP961N,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5429,WAP961P,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5430,WAP963A,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5431,WAP963B,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5432,WAP963C,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5433,WAP963D,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5434,WAP963L,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5435,WAP963M,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5436,WAP963N,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5437,WAP963P,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5438,WAP966A,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5439,WAP966B,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5440,WAP966C,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5441,WAP966D,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5442,WAP966L,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5443,WAP966M,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5444,WAP966N,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5445,WAP966P,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5446,WAP968A,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5447,WAP968B,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5448,WAP968C,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5449,WAP968D,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5450,WAP968L,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5451,WAP968M,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5452,WAP968N,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5453,WAP968P,EUROPE/FRANCE/Villers Brertonneux/Warehouse V2LMP
5454,WAP981A,EUROPE/POLAND/WARSAW
5455,WAP981B,EUROPE/POLAND/WARSAW
5456,WAP981C,EUROPE/POLAND/WARSAW
5457,WAP981D,EUROPE/POLAND/WARSAW
5458,WAP981E,EUROPE/POLAND/WARSAW
5459,WAP982A,EUROPE/POLAND/WARSAW
5460,WAP982B,EUROPE/POLAND/WARSAW
5461,WAP982C,EUROPE/POLAND/WARSAW
5462,WAP982D,EUROPE/POLAND/WARSAW
5463,WAP982E,EUROPE/POLAND/WARSAW
5464,WAP985A,EUROPE/ITALY/SERRAVALLE/Administration
5465,WAP986A,EUROPE/ITALY/SERRAVALLE/Warehouse
5466,WAP986B,EUROPE/ITALY/SERRAVALLE/Warehouse
5467,WAP986C,EUROPE/ITALY/SERRAVALLE/Warehouse
5468,WAP987A,EUROPE/ITALY/SERRAVALLE/Warehouse
5469,WAP987B,EUROPE/ITALY/SERRAVALLE/Warehouse
5470,WAP987C,EUROPE/ITALY/SERRAVALLE/Warehouse
5471,WAP987D,EUROPE/ITALY/SERRAVALLE/Warehouse
5472,WAP988A,EUROPE/ITALY/SERRAVALLE/Warehouse
